pair_id,StromalScore,ImmuneScore,ESTIMATEScore,TumorPurity
X245,-15.8005317593786,45.0025629918105,29.2020312324319,0.8200638631023889
X246,7.64192094092882,22.5943680013021,30.2362889422309,0.8199769730117752
X247,-2.76929376587456,32.6847281498071,29.9154343839326,0.8200039306769964
X248,4.12337836338464,26.0051922449037,30.1285706082883,0.8199860235294781
X249,-25.3204660825173,53.6748638303626,28.3543977478453,0.8201350604199178
X250,-6.3211338888713,36.1978297104365,29.8766958215652,0.8200071853033801
X251,-0.0885221910677872,30.0501129783127,29.9615907872449,0.8200000528049274
X252,1.2743334378626,28.7330998941034,30.007433331966,0.8199962012647146
X253,-3.86573949850669,33.647079344955,29.7813398464483,0.8200151965376008
X254,12.4619082343455,17.7868258698047,30.2487341041502,0.8199759273533697
X255,-18.8590433338123,47.7440921690676,28.8850488352553,0.8200904896532552
X256,-15.7789608232311,44.9936978220265,29.2147369987954,0.8200627957798226
X257,-16.1821074654034,45.387578657015,29.2054711916116,0.8200635741357594
X258,15.7253928824612,14.5095696967804,30.2349625792416,0.8199770844543269
X259,-17.4404539207,46.5152429757668,29.0747890550667,0.8200745516704343
X260,-1.01922906791953,31.0063133530139,29.9870842850944,0.819997910929457
X261,1.076459146528,29.009429634396,30.085888780924,0.819989609609131
X262,10.4018109177907,19.8661550698668,30.2679659876575,0.8199743114605633
X263,7.58172397126206,22.6482394646002,30.2299634358623,0.8199775044878534
X264,-6.82337249830606,36.5743237672867,29.7509512689806,0.8200177495689386
X265,-6.31777524074255,36.1013698935918,29.7835946528492,0.8200150071042136
X266,8.57156714193202,21.6114309733041,30.1829981152361,0.8199814505442019
X267,-0.60807660019804,30.5684749219695,29.9603983217715,0.8200001529914689
X268,-2.19660717730188,32.127686328386,29.9310791510841,0.8200026162719178
X269,4.28156831195564,25.9306133933721,30.2121817053277,0.819978998524837
X270,-5.48457019612822,35.2793621104365,29.7947919143083,0.8200140663856821
X271,-4.87148300040038,34.6746598940008,29.8031768936004,0.8200133619347163
X272,-8.0781873321726,37.7439658757836,29.665778543611,0.8200249050863303
X273,-16.9656194436276,46.0565465068359,29.0909270632083,0.8200731960650364
